#{"t_start": 1770566283.4226465, "env_id": "AdroitHandRelocate-v1"}
r,l,t
-263.669066,100,921.118615
76.341317,100,922.017193
68.811979,100,922.863731
52.945387,100,923.760808
-508.42562,100,924.684314
-204.562626,100,926.142102
171.775337,100,927.151396
77.456756,100,928.062024
-229.545756,100,928.987596
-43.19488,100,929.938427
-45.091842,100,930.897616
-48.788157,100,931.812594
133.61978,100,932.688071
-16.064459,100,933.596978
171.131657,100,934.476139
-0.72838,100,935.357577
108.295681,100,936.246283
104.597165,100,937.176282
153.345562,100,938.090031
136.733452,100,939.027879
179.563105,100,940.12577
151.527309,100,941.206648
183.062647,100,942.465597
154.211539,100,943.451526
-317.645738,100,944.538694
199.994446,100,945.568265
177.69277,100,946.594205
139.4738,100,947.752281
201.664428,100,948.700816
219.976087,100,949.646594
57.635819,100,950.569352
-480.659727,100,951.479628
158.095175,100,952.43513
134.554012,100,953.373724
-194.49845,100,954.28738
187.112457,100,955.223385
40.506624,100,956.109458
155.309749,100,957.036621
134.147496,100,957.974703
148.299403,100,958.947847
193.491253,100,959.897776
180.826352,100,960.945882
67.323133,100,961.906027
-58.999854,100,962.837745
83.375842,100,963.725658
74.043774,100,964.597079
183.558989,100,965.458327
173.311174,100,966.336136
44.679858,100,967.223714
-9.210854,100,968.105906
135.915257,100,969.001979
112.154039,100,969.90935
-11.010002,100,970.854589
51.969659,100,971.777105
7.743166,100,972.648586
188.616693,100,974.100911
111.885738,100,974.986439
29.042231,100,975.924492
88.397415,100,976.848358
192.552311,100,977.703751
176.72792,100,978.59675
202.241281,100,979.671367
200.04832,100,980.637643
-391.976897,100,981.55978
73.260535,100,982.421738
66.704399,100,983.309558
94.351776,100,984.20526
134.270725,100,985.128844
191.282541,100,986.036705
193.279357,100,986.929116
150.766841,100,987.82754
111.713213,100,988.837513
-6.608821,100,989.778169
187.948176,100,990.771057
-33.210804,100,991.720877
37.377779,100,992.613735
63.545728,100,993.614275
157.938107,100,994.659015
184.476821,100,995.639541
162.588369,100,996.598767
190.314574,100,997.545655
107.478548,100,998.43449
-488.154402,100,999.318393
38.123439,100,1000.290995
-216.691582,100,1001.161442
11.421266,100,1002.12647
169.268601,100,1003.02237
-97.107486,100,1003.955876
-43.508871,100,1004.859556
139.236809,100,1005.768505
103.995882,100,1006.678777
138.300998,100,1007.546294
129.247733,100,1008.455938
13.591018,100,1009.343001
-38.948264,100,1010.244493
77.250873,100,1011.146168
-16.232656,100,1012.051032
100.112232,100,1012.958035
-102.780537,100,1014.334231
61.131211,100,1015.246947
-81.199035,100,1016.130395
113.878902,100,1017.031797
-108.203499,100,1017.868122
22.635232,100,1018.738931
86.971085,100,1019.792672
189.270087,100,1021.272067
37.460381,100,1022.159856
-250.53328,100,1023.022382
10.566615,100,1023.858567
-6.916572,100,1024.675171
36.490258,100,1025.465609
126.813932,100,1026.273625
165.141237,100,1027.049394
153.86957,100,1027.844629
200.136386,100,1028.611292
129.195093,100,1029.4119
131.987509,100,1030.284868
-26.218707,100,1031.119734
164.88899,100,1031.929093
164.491307,100,1032.761978
182.965872,100,1033.580332
202.153697,100,1034.417181
123.833527,100,1035.2815
114.785844,100,1036.093809
-54.026406,100,1036.873833
183.646652,100,1037.708038
