#{"t_start": 1770626298.5408156, "env_id": "AdroitHandRelocate-v1"}
r,l,t
40.2,100,1091.564694
33.8,100,1092.843945
37.8,100,1093.76852
39.2,100,1094.650048
41.2,100,1095.498494
42.9,100,1096.375235
30.1,100,1097.244373
41.8,100,1098.137662
40.1,100,1098.982905
60.8,27,1099.229412
41.6,100,1100.143984
39.6,100,1100.996716
92.820832,100,1101.848365
9.8,100,1102.692311
-234.028515,100,1103.528062
-97.754994,100,1104.346632
49.8,100,1105.17194
-222.7,100,1106.050824
33.1,100,1106.854944
44.0,100,1107.718128
-108.9,100,1108.600696
26.9,100,1109.442783
-308.4,100,1110.944807
49.8,100,1111.840075
49.5,100,1112.830134
49.8,100,1113.868946
49.8,100,1115.083734
47.5,100,1116.352467
46.1,100,1117.465311
47.4,100,1118.655553
47.6,100,1119.99876
47.6,100,1121.030554
47.2,100,1121.968446
47.6,100,1122.85292
49.8,100,1123.770179
47.7,100,1124.775807
49.9,100,1125.651626
49.5,100,1126.568184
31.4,100,1127.523453
256.890673,100,1128.58562
38.5,100,1129.498447
-237.022767,100,1130.42734
86.263126,100,1131.723778
212.186609,100,1132.694607
36.9,100,1133.626077
34.4,100,1134.474202
36.2,100,1135.331628
29.5,100,1136.27122
32.3,100,1137.173056
27.510381,100,1138.041774
29.5,100,1138.888983
300.985766,100,1139.799472
252.846528,100,1140.668669
295.011085,100,1141.47243
30.7,100,1142.304421
359.774644,100,1143.198641
23.1,100,1143.999001
89.789249,100,1144.875565
347.742613,100,1145.856769
311.164064,100,1146.793174
32.73099,100,1147.738881
129.14444,100,1148.700344
28.7,100,1150.081322
250.141436,46,1150.514998
-202.7,100,1151.39007
-4.1,100,1152.234127
28.4,100,1153.081035
209.990006,100,1154.017432
31.8,100,1155.011638
33.2,100,1155.964075
36.1,100,1157.134906
277.25677,100,1158.117341
31.4,100,1159.087074
33.0,100,1160.222942
-142.0,100,1161.175839
34.1,100,1162.158988
38.9,100,1163.133384
34.1,100,1164.074153
32.5,100,1164.901896
52.608001,100,1165.707861
-16.425913,100,1166.519417
34.4,100,1167.422801
205.565667,100,1168.207061
26.928395,100,1169.487205
109.428107,100,1170.329977
145.903644,100,1171.197656
337.391626,100,1172.072747
21.5,100,1173.034655
399.373026,100,1173.962371
291.362652,100,1174.903021
360.16822,100,1175.918606
87.996811,100,1176.773468
38.6,100,1177.605768
36.8,100,1178.496673
302.469338,100,1179.36755
281.867937,100,1180.252625
271.867529,100,1181.11657
249.38941,100,1181.98555
322.516736,100,1182.914387
382.894591,100,1183.910681
402.20643,100,1184.870616
357.764929,100,1185.862916
339.950337,100,1186.820681
362.285971,100,1188.201297
374.142519,100,1189.138423
44.331615,100,1190.06531
185.239729,100,1190.884928
322.880631,100,1191.749768
371.847868,100,1192.621739
145.818106,100,1193.489609
356.024678,100,1194.511452
359.805047,100,1195.541169
-69.568443,100,1196.445555
142.860915,100,1197.244076
388.303663,100,1198.151575
125.142733,100,1198.982476
225.421147,100,1199.852019
194.184671,100,1200.805838
354.581969,100,1201.82344
327.395531,100,1202.807142
-65.070251,100,1203.729426
6.975438,100,1204.68821
154.642594,100,1205.588216
-77.900364,100,1206.886155
25.3,100,1207.773518
34.3,100,1208.70382
30.9,100,1209.545833
22.6,100,1210.373597
196.201857,100,1211.187592
20.7,100,1211.990305
-220.315083,100,1212.842327
28.7,100,1213.682924
26.0,100,1214.533003
26.6,100,1215.319726
23.5,100,1216.156836
139.917958,100,1217.067081
-233.549298,100,1217.946443
48.933218,100,1218.849871
23.0,100,1219.810647
18.3,100,1220.683385
19.6,100,1221.534694
-314.6,100,1222.350523
19.8,100,1223.147512
128.787947,100,1224.388219
-59.603592,100,1225.285578
92.747152,100,1226.159766
36.1,100,1227.024826
-270.8,100,1227.899163
29.0,100,1228.735714
133.31883,100,1229.649892
-112.74776,100,1230.472998
155.059467,100,1231.404979
22.0,100,1232.353179
26.0,100,1233.265325
136.756897,100,1234.181796
17.4,100,1235.121692
243.231998,100,1236.012745
21.8,100,1236.968491
287.103246,100,1237.981135
27.9,100,1238.915799
340.064384,100,1239.876587
169.096786,100,1240.758036
225.739389,100,1241.633519
27.0,100,1243.120306
304.422917,100,1244.059829
125.738186,100,1244.979852
28.9,100,1245.854824
17.2,100,1246.813306
28.2,100,1247.778285
111.604317,34,1248.106729
128.076374,100,1249.08829
-158.214649,100,1250.078569
21.9,100,1250.988927
-337.0,100,1251.910516
250.695212,100,1252.801987
22.4,100,1253.751989
28.8,100,1254.665941
20.3,100,1255.44852
32.8,100,1256.224469
-278.6,100,1257.004961
-210.3,100,1257.740294
14.4,100,1258.5663
28.3,100,1259.403393
34.7,100,1260.707866
33.9,100,1261.568902
-229.9,100,1262.423573
41.2,100,1263.31728
43.8,100,1264.230417
-322.1,100,1265.196913
27.0,100,1266.218102
-307.1,100,1267.22529
38.3,100,1268.185674
20.8,100,1269.008397
17.8,100,1269.832646
106.244659,100,1270.620607
-135.6,100,1271.514255
-39.574431,100,1272.376023
273.100306,100,1273.270539
245.320131,100,1274.111778
245.075819,100,1275.025585
324.354363,100,1275.984683
312.812601,100,1276.969453
29.7,100,1277.842674
179.97896,100,1279.118308
187.059563,100,1280.025862
369.209125,100,1281.052848
-300.667525,100,1282.000658
-217.243381,100,1282.902652
33.2,100,1283.770772
51.92169,100,1284.664255
32.9,100,1285.418779
-288.9,100,1286.223621
-246.314188,100,1287.030692
258.986212,100,1287.850165
-107.1,100,1288.792591
30.4,100,1289.662367
-73.7,100,1290.514753
33.8,100,1291.347585
20.9,100,1292.279866
25.8,100,1293.054353
184.653247,100,1293.847045
123.896885,100,1294.605011
46.3,100,1295.432596
-111.7,100,1296.665118
46.5,100,1297.553578
16.3,100,1298.385348
48.840237,100,1299.279509
44.3,100,1300.082408
33.2,100,1300.834601
26.7,100,1301.601002
-256.2,100,1302.340376
40.2,100,1303.14945
180.760681,100,1303.946053
32.4,100,1304.677655
-119.7,100,1305.484101
25.6,100,1306.318803
74.619973,100,1307.078
-205.525832,100,1307.807445
-120.705985,100,1308.54719
43.5,100,1309.313625
44.4,100,1310.041431
31.6,100,1310.788725
43.9,100,1311.522389
47.0,100,1312.763254
35.8,100,1313.551661
36.9,100,1314.316575
37.7,100,1315.12162
36.2,100,1315.949498
45.5,100,1316.832242
36.8,100,1317.668173
37.8,100,1318.510469
45.4,100,1319.335232
45.6,100,1320.167125
39.2,100,1320.991011
39.2,100,1321.828952
45.0,100,1322.707354
46.6,100,1323.601802
37.8,100,1324.449755
42.0,100,1325.313692
47.4,100,1326.204016
34.9,100,1327.091264
41.6,100,1327.970622
36.5,100,1328.881098
39.1,100,1330.18435
39.2,100,1331.035883
29.2,100,1331.884248
38.8,100,1332.70823
39.8,100,1333.537231
47.1,100,1334.383397
34.2,100,1335.194755
36.9,100,1336.034887
45.8,100,1336.87849
43.4,100,1337.679083
37.3,100,1338.485139
39.9,100,1339.321117
47.9,100,1340.243639
35.9,100,1341.112387
41.2,100,1342.012364
46.3,100,1342.851665
42.2,100,1343.721944
41.7,100,1344.569357
44.3,100,1345.42735
37.1,100,1346.324384
32.7,100,1347.60539
44.1,100,1348.888065
49.5,100,1350.283148
45.5,100,1351.604002
30.3,100,1352.913453
47.2,100,1354.107098
45.5,100,1355.544142
43.0,100,1356.813319
42.9,100,1358.006841
36.8,100,1359.31078
38.6,100,1360.52031
39.6,100,1361.783876
38.1,100,1363.084126
35.1,100,1364.470465
42.5,100,1366.693616
37.9,100,1368.674161
27.7,100,1369.824966
47.1,100,1370.779187
49.3,100,1371.703763
39.1,100,1372.656362
49.1,100,1375.226429
48.4,100,1376.844925
33.1,100,1377.951324
41.5,100,1378.839197
49.3,100,1379.679378
49.0,100,1380.736121
47.7,100,1381.599411
33.9,100,1382.482443
48.4,100,1383.450557
47.2,100,1384.493829
32.6,100,1385.737141
46.5,100,1386.819453
46.5,100,1387.843168
47.7,100,1388.744951
48.0,100,1389.634074
43.1,100,1390.589875
44.2,100,1391.511603
47.7,100,1392.658558
49.2,100,1393.553416
38.5,100,1394.37166
42.5,100,1395.76773
48.7,100,1396.709339
42.5,100,1397.685541
47.0,100,1398.755906
43.3,100,1399.75797
49.6,100,1400.845377
42.7,100,1401.753612
46.1,100,1402.798053
47.9,100,1403.965346
48.7,100,1405.078267
49.1,100,1406.077026
40.4,100,1406.979154
35.4,100,1408.083109
56.5,17,1408.231957
48.1,100,1409.074199
44.3,100,1410.069005
46.4,100,1411.157197
39.0,100,1412.23776
43.2,100,1413.100876
39.8,100,1413.977123
45.6,100,1414.749379
49.4,100,1415.906589
47.4,100,1417.043465
39.1,100,1418.455931
32.3,100,1419.754351
49.655504,100,1421.006331
48.6,100,1422.227361
38.0,100,1423.377337
38.9,100,1424.604063
42.9,100,1425.699922
36.9,100,1426.827347
32.1,100,1428.033056
38.5,100,1429.081869
38.1,100,1430.215858
36.0,100,1431.282147
38.2,100,1432.337009
28.7,100,1433.614055
33.6,100,1434.854125
146.14434,100,1436.048303
43.1,100,1436.883435
43.9,100,1437.71522
23.9,100,1438.976011
44.6,100,1439.937011
33.0,100,1440.789285
33.9,100,1441.654033
28.9,100,1442.528246
49.3,100,1443.333732
39.8,100,1444.096211
19.5,100,1444.871468
30.3,100,1445.618719
42.9,100,1446.4224
39.7,100,1447.230621
40.6,100,1448.027071
40.9,100,1448.841531
-153.6,100,1449.665718
47.0,100,1450.548582
47.7,100,1451.412685
28.5,100,1452.258097
37.6,100,1453.077158
35.5,100,1453.941308
48.1,100,1454.794606
-127.7,100,1456.111892
48.7,100,1456.949306
48.9,100,1457.77314
48.1,100,1458.553244
24.7,100,1459.375466
27.6,100,1460.207036
49.2,100,1461.035006
39.6,100,1461.897788
134.78088,100,1462.701411
43.9,100,1463.539593
63.418396,100,1464.333184
47.1,100,1465.227104
48.5,100,1466.04023
49.2,100,1466.895303
37.9,100,1467.753503
49.2,100,1468.616808
-72.5,100,1469.548268
49.2,100,1470.404369
45.7,100,1471.37673
38.3,100,1472.169395
305.816553,100,1473.544266
36.2,100,1474.445302
46.7,100,1475.352024
48.6,100,1476.242492
32.1,100,1477.139671
49.0,100,1478.008823
181.760259,100,1479.000687
38.4,100,1479.930318
49.464272,100,1480.91122
45.0,100,1481.815605
47.7,100,1482.706941
30.2,100,1483.556884
72.766783,100,1484.503005
49.1,100,1485.307025
-156.523588,100,1486.202956
34.1,100,1487.029329
36.6,100,1487.87842
45.6,100,1488.703489
32.9,100,1489.599372
47.2,100,1490.480653
38.4,100,1491.868729
35.5,100,1492.71437
35.1,100,1493.536915
