#{"t_start": 1770647392.755297, "env_id": "AdroitHandRelocate-v1"}
r,l,t
28.3,100,331.098053
127.149838,100,331.919379
270.403118,100,332.634266
26.6,100,333.34217
33.8,100,334.167989
28.6,100,334.85205
186.916043,100,335.567554
49.365388,100,336.262428
25.0,100,337.007477
25.9,100,337.722508
216.468865,100,338.490847
22.4,100,339.261534
30.4,100,340.030941
289.106755,100,340.889956
353.026572,100,341.637714
34.6,100,342.910758
294.12066,100,343.597451
32.1,100,344.281589
103.196535,100,344.999769
43.969864,100,345.79041
45.310081,100,346.469078
171.154466,100,347.326732
529.562146,100,348.097636
366.244022,100,349.09824
392.901418,100,349.902305
562.084168,15,350.019199
600.611955,15,350.133897
15.6,100,351.003932
598.729584,14,351.125355
373.128347,100,352.088054
20.6,100,353.074687
170.739952,100,353.843469
162.166681,100,354.847659
13.8,100,355.699453
639.953992,17,355.824657
546.910508,11,355.911739
137.825666,100,356.75469
396.298017,100,357.674713
46.585415,100,358.35267
302.398693,100,363.877733
663.937475,19,364.041116
556.419084,100,364.968587
69.167456,100,365.897529
494.967158,100,367.035197
221.408462,100,368.179644
37.9,100,369.042638
37.5,100,370.237345
31.0,100,371.049559
41.116014,100,371.913935
33.6,100,372.71814
20.7,100,373.838837
29.211217,100,375.430701
29.8,100,377.082474
234.059304,100,378.251528
39.2,100,379.247842
24.6,100,380.20059
16.6,100,380.957973
33.7,100,381.6577
19.9,100,382.353835
23.6,100,383.178757
26.3,100,385.088785
28.3,100,387.108892
28.1,100,388.696038
31.3,100,390.018365
31.3,100,391.469651
14.753791,100,392.788331
32.1,100,393.972717
838.779308,100,394.940617
20.3,100,396.036685
46.377733,100,396.979716
144.466933,100,397.709449
25.6,100,398.583368
24.50034,100,399.471592
22.0,100,400.227535
29.6,100,401.207263
33.4,100,402.022277
648.07588,100,402.813777
26.5,100,403.595913
15.5,100,404.471266
22.6,100,405.3174
134.340824,100,406.486712
148.353015,100,407.22747
32.0,100,408.16182
154.199496,100,408.912426
383.043444,100,409.657355
134.117633,100,410.395719
200.793912,100,411.242351
34.8,100,411.987688
35.4,100,412.830981
35.2,100,413.674295
35.4,100,414.485926
35.4,100,415.289604
36.0,100,416.132778
35.6,100,416.997347
51.095383,100,417.727901
37.2,100,418.451029
25.5,100,419.151659
588.132469,100,419.97174
90.509506,100,420.789253
450.241897,100,421.637318
529.906422,15,422.230899
551.254153,15,422.342024
554.370575,14,422.437421
428.29702,100,423.179229
548.374215,100,423.936158
676.655688,27,424.152183
560.220767,18,424.295502
107.861168,100,425.06832
151.60223,100,425.821922
215.895599,100,426.668577
151.825354,100,427.447558
36.5,100,428.275465
25.6,100,429.221136
539.820104,25,429.40868
38.3,100,430.487513
50.517349,100,431.85747
25.122464,100,432.987651
38.6,100,433.749406
34.0,100,434.597268
34.0,100,435.421822
596.313693,100,436.104398
25.3,100,436.848344
352.219262,100,437.778935
548.306898,100,438.74032
34.2,100,440.098774
31.7,100,440.926306
33.3,100,441.964465
32.2,100,442.694014
32.4,100,443.603361
35.474333,100,444.868235
33.9,100,445.837917
36.0,100,446.99645
38.76059,100,447.815954
33.1,100,448.703604
39.019672,100,449.429969
35.6,100,450.190577
33.4,100,451.125042
34.347115,100,452.055763
38.953724,100,452.790708
28.5,100,453.497099
650.059931,100,454.273831
428.80915,100,454.994158
23.3,100,455.719636
160.617952,100,456.394472
