#{"t_start": 1770585407.0542212, "env_id": "AdroitHandRelocate-v1"}
r,l,t
96.220795,100,276.659619
39.266005,100,277.65065
118.425643,100,278.562634
-11.320961,100,279.533252
48.741151,100,280.480652
48.370432,100,281.370392
141.837243,100,282.27228
90.910209,100,283.147372
-45.732417,100,284.029297
-93.362541,100,284.932312
30.767084,100,285.854034
3.28415,100,286.700819
89.645458,100,287.669212
85.173164,100,288.555922
147.074187,100,289.433685
123.521113,100,290.371597
111.758912,100,291.25335
176.599647,100,292.130182
56.975081,100,292.986953
94.719689,100,293.88548
-61.751703,100,294.770679
-56.114628,100,295.683267
-63.215699,100,296.519517
-431.862227,100,297.35282
-71.542732,100,298.1907
-75.115106,100,299.027269
-58.588043,100,299.931574
3.438198,100,300.883334
-62.890892,100,301.762208
58.786367,100,302.586666
46.172911,100,303.439678
-37.024371,100,304.217202
-436.741425,100,305.040226
64.135479,100,305.882667
163.17152,100,306.731021
-387.809469,100,307.533006
-368.57423,100,308.348127
-410.582232,100,309.164046
-476.87575,100,310.038167
-411.50355,100,310.922657
153.706963,100,311.760436
60.660655,100,312.564883
-458.910092,100,313.405136
9.276586,100,314.212461
24.341954,100,315.901775
-409.997705,100,317.015714
83.221311,100,318.117076
-27.900785,100,319.056849
-32.98937,100,320.12501
-23.585017,100,321.142459
139.518142,100,322.073651
129.267095,100,323.019236
-476.474289,100,323.913321
51.397189,100,324.82989
80.742199,100,325.785847
48.304526,100,326.706102
127.127087,100,327.650385
-456.563218,100,328.552606
165.534209,100,329.656182
-22.436824,100,330.657291
-42.650516,100,331.688698
99.321138,100,332.632726
-56.995984,100,333.548024
123.047261,100,334.453635
150.188686,100,335.364734
-8.207512,100,336.342524
41.215385,100,337.277754
148.312125,100,338.167498
115.142869,100,339.08023
-461.10617,100,339.957481
-254.289512,100,340.876664
-24.596783,100,341.839792
55.601393,100,342.807727
-448.164376,100,343.704182
63.824885,100,344.591362
-313.088116,100,345.530358
-305.255302,100,346.472559
79.732513,100,347.413011
86.863688,100,348.336956
-293.760684,100,349.247676
82.300714,100,350.141047
47.143073,100,351.043337
35.158266,100,352.022455
124.109938,100,352.940776
-70.31759,100,353.959605
-24.393298,100,354.86832
-32.651553,100,355.769991
-1.768415,100,356.758466
114.833321,100,357.674748
-70.41605,100,358.619406
-28.532093,100,359.579581
-76.799384,100,360.545941
-41.835309,100,361.483055
-72.838394,100,362.461067
-56.346799,100,363.953096
-29.692314,100,364.934297
-417.563816,100,365.841552
35.660727,100,366.780387
-61.471208,100,367.719712
29.598486,100,368.655029
121.732474,100,369.549715
163.2848,100,370.439843
115.615819,100,371.331595
82.91545,100,372.269204
145.656987,100,373.204609
153.320437,100,374.086035
78.418888,100,375.020019
132.034074,100,375.926465
-11.658706,100,376.92172
170.598214,100,377.87623
143.589932,100,378.774797
-423.773495,100,379.66949
126.612595,100,380.538985
127.738034,100,381.419937
127.022037,100,382.325221
186.298623,100,383.23065
172.468092,100,384.104442
75.590303,100,384.972873
-432.630773,100,385.851655
171.930116,100,386.72818
178.343571,100,387.647542
-391.883618,100,388.51012
179.829056,100,389.395143
158.086671,100,390.257064
165.464904,100,391.165437
109.318726,100,392.035064
35.808245,100,392.964742
155.213673,100,393.854882
17.40738,100,394.751639
1.450251,100,395.627135
108.087164,100,396.544479
127.95779,100,397.428548
137.054743,100,398.43023
112.634507,100,399.319085
-59.547008,100,400.260362
-46.799869,100,401.212852
-404.719978,100,402.13587
-58.244974,100,403.080922
143.440061,100,404.045745
133.95223,100,405.013656
-26.906858,100,405.98543
87.264302,100,406.951247
-38.978364,100,407.880126
-36.524333,100,408.821362
-57.764289,100,410.286671
-341.16462,100,411.2343
6.783063,100,412.183764
89.33651,100,413.117337
107.807,100,414.078209
-200.064526,100,415.078089
156.004654,100,415.988206
35.005181,100,416.915725
48.851037,100,417.902617
0.916681,100,418.917373
116.179659,100,419.860404
-24.722021,100,420.93993
-27.01942,100,421.874881
-26.957239,100,422.994323
107.158149,100,424.267909
60.47135,100,425.382707
78.760527,100,426.302065
187.25129,100,427.580875
47.875244,100,428.580271
182.286519,100,429.518265
-158.033838,100,430.376138
-624.131294,100,431.255589
-87.046101,100,432.145242
-252.107163,100,433.048302
-211.539148,100,433.957404
-102.853684,100,434.829702
27.604554,100,435.715822
-30.249522,100,436.630079
164.795769,100,437.547358
-70.537448,100,438.433556
-375.395429,100,439.355328
-69.687305,100,440.255579
-392.146022,100,441.137715
125.401791,100,442.025483
120.971581,100,442.920066
-30.558229,100,443.794806
-34.797087,100,444.761245
109.876144,100,445.652727
-465.720274,100,446.532117
-463.662898,100,447.414471
-425.678394,100,448.227003
-346.455346,100,449.072819
-454.392532,100,449.941267
20.312688,100,450.783105
-153.212132,100,451.595907
219.383703,100,452.438525
-57.555586,100,453.278346
161.683815,100,454.154247
-460.726606,100,455.028018
-12.750768,100,455.877704
66.899986,100,457.191352
-403.056862,100,458.035049
-499.053895,100,458.877101
107.767073,100,459.771676
138.437732,100,460.648406
109.483043,100,461.493809
106.038635,100,462.395323
120.193302,100,463.259518
5.276759,100,464.152158
136.66241,100,465.04682
171.745152,100,465.984912
168.302336,100,466.861984
129.902125,100,467.751393
30.600986,100,468.606029
43.225417,100,469.452555
167.545176,100,470.363613
173.056246,100,471.237728
-51.348024,100,472.094802
-338.335376,100,472.914004
-369.850507,100,473.763256
81.879372,100,474.613132
138.96596,100,475.534477
-456.013924,100,476.372816
175.332888,100,477.167386
-374.278007,100,477.982534
154.930337,100,478.845197
77.172145,100,479.684692
-393.537718,100,480.597387
135.562025,100,481.467381
-67.619066,100,482.324441
-2.535529,100,483.193673
157.362665,100,484.218387
147.987812,100,485.250821
172.009105,100,486.329875
-7.026038,100,487.195696
123.080776,100,488.035586
162.642553,100,488.921409
124.044377,100,489.788569
-21.361683,100,490.657791
-73.757537,100,491.447285
61.522236,100,492.259124
-63.794751,100,493.058809
99.16866,100,493.846642
108.461789,100,494.64401
-437.639645,100,495.417036
-301.236464,100,496.249609
20.050699,100,497.049173
-254.324706,100,497.847544
66.034304,100,498.846707
-200.508149,100,499.639458
-409.328349,100,501.001616
142.643657,100,501.864238
137.910158,100,502.711507
-342.336511,100,503.557381
-456.231176,100,504.411864
136.663737,100,505.282888
39.265987,100,506.200909
-416.768032,100,507.053327
58.300319,100,507.932546
-473.783193,100,508.779854
-436.883195,100,509.663002
181.572741,100,510.569987
65.817031,100,511.569848
166.554463,100,512.457679
-361.208327,100,513.33697
60.687195,100,514.223358
118.698962,100,515.144799
156.934528,100,516.062287
-414.435065,100,517.069232
44.805303,100,517.956819
93.136395,100,518.87966
-418.302128,100,519.764739
-36.407524,100,520.665695
-439.020611,100,521.551639
-441.582634,100,522.452667
191.999031,100,523.415685
13.418879,100,524.348885
